28,079,057,08,08,02,2022,07,13,68,V,20,V,8,V,8,V,11,V,10,V,17,V,30,V,40,V,23,V,16,V,26,V,23,V,27,V,35,V,19,V,16,V,12,V,20,V,25,V,25,V,0,N,0,N,0,N
28,079,057,09,47,02,2022,07,13,19,V,18,V,16,V,12,V,13,V,13,V,13,V,11,V,11,V,13,V,10,V,10,V,14,V,19,V,20,V,21,V,22,V,20,V,20,V,21,V,20,V,0,N,0,N,0,N
28,079,057,10,47,02,2022,07,13,31,V,30,V,26,V,21,V,21,V,21,V,21,V,21,V,40,V,51,V,25,V,30,V,33,V,66,V,56,V,64,V,88,V,47,V,34,V,35,V,32,V,0,N,0,N,0,N
28,079,057,12,08,02,2022,07,13,71,V,21,V,9,V,9,V,13,V,11,V,18,V,33,V,47,V,27,V,20,V,31,V,27,V,31,V,40,V,21,V,18,V,14,V,24,V,28,V,27,V,0,N,0,N,0,N
28,079,058,07,08,02,2022,07,13,1,V,1,V,1,V,1,V,1,V,1,V,1,V,4,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,0,N,0,N,0,N
28,079,058,08,08,02,2022,07,13,18,V,11,V,10,V,9,V,8,V,7,V,21,V,42,V,22,V,11,V,11,V,13,V,13,V,17,V,18,V,13,V,10,V,8,V,7,V,8,V,10,V,0,N,0,N,0,N
28,079,058,12,08,02,2022,07,13,20,V,13,V,12,V,11,V,9,V,9,V,23,V,48,V,23,V,13,V,13,V,15,V,15,V,19,V,20,V,15,V,12,V,10,V,9,V,10,V,11,V,0,N,0,N,0,N
28,079,058,14,06,02,2022,07,13,71,V,65,V,68,V,73,V,68,V,61,V,52,V,34,V,50,V,81,V,98,V,109,V,130,V,151,V,185,V,190,V,200,V,186,V,180,V,169,V,159,V,0,N,0,N,0,N
28,079,059,07,08,02,2022,07,13,7,V,5,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,3,V,4,V,3,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,0,N,0,N,0,N
28,079,059,08,08,02,2022,07,13,100,V,26,V,11,V,25,V,17,V,14,V,18,V,32,V,27,V,25,V,29,V,21,V,22,V,19,V,21,V,18,V,10,V,8,V,10,V,8,V,11,V,0,N,0,N,0,N
28,079,059,12,08,02,2022,07,13,111,V,33,V,12,V,27,V,18,V,16,V,20,V,33,V,29,V,29,V,35,V,25,V,25,V,20,V,22,V,20,V,11,V,10,V,11,V,10,V,13,V,0,N,0,N,0,N
28,079,059,14,06,02,2022,07,13,17,V,70,V,79,V,60,V,68,V,73,V,63,V,49,V,54,V,62,V,69,V,89,V,103,V,138,V,160,V,174,V,158,V,170,V,170,V,166,V,154,V,0,N,0,N,0,N
28,079,060,07,08,02,2022,07,13,1,V,1,V,1,V,1,V,1,V,1,V,1,V,4,V,3,V,1,V,3,V,1,V,1,V,7,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,0,N,0,N,0,N
28,079,060,08,08,02,2022,07,13,50,V,23,V,15,V,13,V,16,V,16,V,30,V,49,V,41,V,29,V,22,V,21,V,25,V,37,V,27,V,22,V,18,V,15,V,16,V,18,V,24,V,0,N,0,N,0,N
28,079,060,10,47,02,2022,07,13,52,V,50,V,44,V,35,V,58,V,46,V,36,V,48,V,63,V,61,V,46,V,56,V,49,V,54,V,57,V,54,V,57,V,53,V,52,V,50,V,51,V,0,N,0,N,0,N
28,079,060,12,08,02,2022,07,13,52,V,25,V,16,V,15,V,17,V,17,V,32,V,54,V,46,V,31,V,27,V,23,V,27,V,48,V,29,V,23,V,20,V,17,V,17,V,20,V,26,V,0,N,0,N,0,N
28,079,060,14,06,02,2022,07,13,52,V,80,V,89,V,90,V,80,V,77,V,56,V,36,V,48,V,65,V,81,V,94,V,110,V,119,V,155,V,173,V,172,V,169,V,167,V,158,V,141,V,0,N,0,N,0,N
